,",ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location"
14,"15,4673643,HM270077,04/03/2006 08:09:00 PM,073XX S WOODLAWN AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,324,3.0,5.0,69.0,04B,1185483.0,1856655.0,2006,04/15/2016 08:55:02 AM,41.761804069,-87.595743133,""(41.761804069, -87.595743133)"""
15,"16,4673644,HM187135,02/17/2006 09:26:33 PM,052XX S FAIRFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,911,9.0,14.0,63.0,18,1158926.0,1869898.0,2006,04/15/2016 08:55:02 AM,41.798728387,-87.692716037,""(41.798728387, -87.692716037)"""
16,"17,4673645,HM272962,04/05/2006 08:00:00 AM,024XX W HARRISON ST,0935,MOTOR VEHICLE THEFT,""THEFT/RECOVERY: TRUCK,BUS,MHOME"",STREET,False,False,1135,11.0,2.0,28.0,07,1160214.0,1897293.0,2006,04/15/2016 08:55:02 AM,41.873876903,-87.687236966,""(41.873876903, -87.687236966)"""
17,"18,4673646,HM263178,03/31/2006 08:20:00 AM,067XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,722,7.0,6.0,69.0,08B,1176558.0,1860293.0,2006,04/15/2016 08:55:02 AM,41.771992493,-87.628344689,""(41.771992493, -87.628344689)"""
18,"19,4673648,HM273363,04/05/2006 01:30:00 PM,046XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,True,False,1623,16.0,45.0,15.0,26,1140652.0,1930355.0,2006,04/15/2016 08:55:02 AM,41.96498423,-87.758246066,""(41.96498423, -87.758246066)"""
19,"20,4673649,HM263200,03/31/2006 05:00:00 AM,062XX S RACINE AVE,0810,THEFT,OVER $500,""SCHOOL, PUBLIC, GROUNDS"",False,False,713,7.0,16.0,67.0,06,1169388.0,1863488.0,2006,04/15/2016 08:55:02 AM,41.780918241,-87.654535186,""(41.780918241, -87.654535186)"""
20,"21,4674087,HM258730,03/28/2006 10:00:00 PM,036XX N TRIPP AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1731,17.0,38.0,16.0,06,1147354.0,1923850.0,2006,04/15/2016 08:55:02 AM,41.947007916,-87.733771546,""(41.947007916, -87.733771546)"""
21,"22,4673651,HM187138,02/17/2006 09:49:21 PM,025XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,825,8.0,15.0,66.0,18,1160358.0,1862793.0,2006,04/15/2016 08:55:02 AM,41.779201903,-87.68766023,""(41.779201903, -87.68766023)"""
22,"23,4673652,HM273922,04/05/2006 06:18:00 PM,064XX S EVANS AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,False,False,312,3.0,20.0,42.0,04B,1182324.0,1862574.0,2006,04/15/2016 08:55:02 AM,41.77812013,-87.607137914,""(41.77812013, -87.607137914)"""
23,"24,4673653,HM275134,04/06/2006 09:45:00 AM,003XX E SUPERIOR ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1834,18.0,42.0,8.0,06,1178703.0,1905437.0,2006,04/15/2016 08:55:02 AM,41.895822485,-87.61910591,""(41.895822485, -87.61910591)"""
24,"25,4673654,HM263245,03/31/2006 09:13:54 AM,067XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,724,7.0,17.0,68.0,08B,1170473.0,1860174.0,2006,04/15/2016 08:55:02 AM,41.771800653,-87.650653815,""(41.771800653, -87.650653815)"""
25,"26,4673655,HM274352,04/05/2006 10:30:00 PM,086XX W CATHERINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1614,16.0,41.0,76.0,08A,1117738.0,1934538.0,2006,04/15/2016 08:55:02 AM,41.976854005,-87.842409045,""(41.976854005, -87.842409045)"""
26,"27,4673656,HM274327,04/05/2006 10:10:00 PM,006XX E 75TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,False,False,323,3.0,6.0,69.0,03,1181994.0,1855431.0,2006,04/15/2016 08:55:02 AM,41.758526669,-87.608568354,""(41.758526669, -87.608568354)"""
27,"28,4673657,HM263290,03/31/2006 10:00:00 AM,018XX W 69TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,726,7.0,17.0,67.0,26,1165457.0,1858929.0,2006,04/15/2016 08:55:02 AM,41.768491995,-87.669076134,""(41.768491995, -87.669076134)"""
28,"29,4673658,HM187164,02/17/2006 10:07:09 PM,013XX W 99TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2213,22.0,21.0,73.0,18,1169204.0,1839119.0,2006,04/15/2016 08:55:02 AM,41.71405035,-87.655913138,""(41.71405035, -87.655913138)"""
29,"30,4673659,HM275109,04/05/2006 05:00:00 PM,013XX N MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2531,25.0,29.0,25.0,07,1137107.0,1908351.0,2006,04/15/2016 08:55:02 AM,41.904667442,-87.771810253,""(41.904667442, -87.771810253)"""
30,"31,4673660,HM270962,04/04/2006 09:25:00 AM,070XX S EBERHART AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,True,False,322,3.0,6.0,69.0,03,1180796.0,1858402.0,2006,04/15/2016 08:55:02 AM,41.766707017,-87.612867693,""(41.766707017, -87.612867693)"""
31,"32,4673662,HM274694,04/05/2006 01:30:00 PM,061XX N CICERO AVE,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,False,False,1621,16.0,39.0,12.0,06,1143282.0,1940149.0,2006,04/15/2016 08:55:02 AM,41.991810858,-87.748330158,""(41.991810858, -87.748330158)"""
32,"33,4673663,HM272301,04/04/2006 08:50:00 PM,012XX E 53RD ST,0820,THEFT,$500 AND UNDER,ALLEY,True,False,2131,2.0,4.0,41.0,06,1185262.0,1870376.0,2006,04/15/2016 08:55:02 AM,41.79946087,-87.596121972,""(41.79946087, -87.596121972)"""
33,"34,4673665,HM187180,02/17/2006 10:15:18 PM,104XX S MARYLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,512,5.0,9.0,50.0,18,1183753.0,1835855.0,2006,04/15/2016 08:55:02 AM,41.704767061,-87.602730813,""(41.704767061, -87.602730813)"""
34,"35,4673666,HM263335,03/31/2006 10:09:29 AM,057XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,715,7.0,15.0,67.0,08B,1164008.0,1866540.0,2006,04/15/2016 08:55:02 AM,41.789408173,-87.674173599,""(41.789408173, -87.674173599)"""
35,"36,4673667,HM275133,04/06/2006 12:00:00 AM,010XX E 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,False,False,2123,2.0,4.0,39.0,07,1184015.0,1874724.0,2006,04/15/2016 08:55:02 AM,41.811421373,-87.600559037,""(41.811421373, -87.600559037)"""
36,"37,4673668,HM270946,04/04/2006 09:20:00 AM,065XX W BRYN MAWR AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,""SCHOOL, PUBLIC, BUILDING"",True,False,1612,16.0,41.0,10.0,10,1131583.0,1936817.0,2006,04/15/2016 08:55:02 AM,41.98287878,-87.791440835,""(41.98287878, -87.791440835)"""
37,"38,4673669,HM275153,04/06/2006 12:00:00 AM,023XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1024,10.0,22.0,30.0,14,1154064.0,1888321.0,2006,04/15/2016 08:55:02 AM,41.849381544,-87.710056078,""(41.849381544, -87.710056078)"""
38,"39,4673671,HM270257,04/03/2006 10:10:00 PM,0000X N PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1115,11.0,28.0,26.0,08B,1149725.0,1899855.0,2006,04/15/2016 08:55:02 AM,41.88111752,-87.725681231,""(41.88111752, -87.725681231)"""
39,"40,4673672,HM274520,04/06/2006 01:30:00 AM,051XX N EAST RIVER RD,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1614,16.0,41.0,76.0,06,1116626.0,1932599.0,2006,04/15/2016 08:55:02 AM,41.971550568,-87.846538986,""(41.971550568, -87.846538986)"""
40,"41,4673674,HM273789,04/05/2006 01:00:00 AM,003XX S SACRAMENTO BLVD,0915,MOTOR VEHICLE THEFT,""TRUCK, BUS, MOTOR HOME"",STREET,False,False,1124,11.0,28.0,27.0,07,1156430.0,1898408.0,2006,04/15/2016 08:55:02 AM,41.877013896,-87.7010999,""(41.877013896, -87.7010999)"""
41,"42,4673676,HM266799,04/02/2006 02:15:00 AM,042XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,False,1115,11.0,28.0,26.0,08B,1148174.0,1898999.0,2006,04/15/2016 08:55:02 AM,41.878798552,-87.731398505,""(41.878798552, -87.731398505)"""
42,"43,4673677,HM186846,02/17/2006 06:46:23 PM,061XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,712,7.0,16.0,68.0,18,1169700.0,1864172.0,2006,04/15/2016 08:55:02 AM,41.782788454,-87.653371503,""(41.782788454, -87.653371503)"""
43,"44,4673678,HM273093,04/04/2006 11:00:00 AM,063XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,312,3.0,20.0,42.0,03,1182650.0,1863246.0,2006,04/15/2016 08:55:02 AM,41.7799566,-87.605921959,""(41.7799566, -87.605921959)"""
44,"45,4673680,HM263324,03/30/2006 10:00:00 PM,017XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,714,7.0,15.0,67.0,05,1165551.0,1865564.0,2006,04/15/2016 08:55:02 AM,41.786697304,-87.668543565,""(41.786697304, -87.668543565)"""
45,"46,4673681,HM275157,04/06/2006 11:40:00 AM,052XX S PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,815,8.0,23.0,62.0,06,1150589.0,1869566.0,2006,04/15/2016 08:55:02 AM,41.79798376,-87.723298581,""(41.79798376, -87.723298581)"""
46,"47,4673684,HM274723,04/05/2006 05:00:00 PM,073XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,323,3.0,6.0,69.0,14,1179746.0,1856495.0,2006,04/15/2016 08:55:02 AM,41.761498077,-87.616774546,""(41.761498077, -87.616774546)"""
47,"48,4673685,HM275152,04/06/2006 11:30:00 AM,051XX S FAIRFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,True,911,9.0,14.0,63.0,26,1158909.0,1870481.0,2006,04/15/2016 08:55:02 AM,41.800328564,-87.692762447,""(41.800328564, -87.692762447)"""
48,"49,4673686,HM263342,03/31/2006 10:15:00 AM,070XX S MORGAN ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,733,7.0,17.0,68.0,06,1170858.0,1858216.0,2006,04/15/2016 08:55:02 AM,41.766419266,-87.649299614,""(41.766419266, -87.649299614)"""
49,"50,4673687,HM186978,02/17/2006 07:14:31 PM,053XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,False,1522,15.0,28.0,25.0,18,1140588.0,1899501.0,2006,04/15/2016 08:55:02 AM,41.880318725,-87.759240858,""(41.880318725, -87.759240858)"""
50,"51,4673689,HM275032,03/31/2006 04:30:00 PM,023XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1414,14.0,35.0,22.0,06,1157264.0,1915189.0,2006,04/15/2016 08:55:02 AM,41.923045523,-87.697581087,""(41.923045523, -87.697581087)"""
51,"52,4673691,HM272954,04/05/2006 06:40:00 AM,049XX W GUNNISON ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1623,16.0,45.0,12.0,08A,1142443.0,1931792.0,2006,04/15/2016 08:55:02 AM,41.968894301,-87.751625046,""(41.968894301, -87.751625046)"""
52,"53,4673692,HM273295,04/05/2006 12:50:39 PM,077XX W HORTENSE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1612,16.0,41.0,10.0,07,1123723.0,1941522.0,2006,04/15/2016 08:55:02 AM,41.995922601,-87.820245184,""(41.995922601, -87.820245184)"""
53,"54,4673693,HM263378,03/28/2006 03:48:00 PM,068XX S NORMAL BLVD,0820,THEFT,$500 AND UNDER,""SCHOOL, PUBLIC, BUILDING"",False,False,722,7.0,6.0,68.0,06,1174130.0,1859520.0,2006,04/15/2016 08:55:02 AM,41.769925563,-87.637267875,""(41.769925563, -87.637267875)"""
54,"55,4673697,HM202338,02/26/2006 02:46:14 PM,041XX N RICHMOND ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1724,17.0,33.0,16.0,26,1155976.0,1927357.0,2006,04/15/2016 08:55:02 AM,41.956461477,-87.701984374,""(41.956461477, -87.701984374)"""
55,"56,4673698,HM187131,02/17/2006 09:15:00 PM,015XX S SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,True,False,1021,10.0,24.0,29.0,18,1154616.0,1892229.0,2006,04/15/2016 08:55:02 AM,41.860094531,-87.707925692,""(41.860094531, -87.707925692)"""
56,"57,4673703,HM263399,03/31/2006 10:40:00 AM,064XX S HERMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,True,True,725,7.0,15.0,67.0,06,1165776.0,1861992.0,2006,04/15/2016 08:55:02 AM,41.776890504,-87.667819959,""(41.776890504, -87.667819959)"""
57,"58,4673705,HM275065,04/05/2006 09:00:00 PM,070XX S JUSTINE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,734,7.0,17.0,67.0,06,1167220.0,1858094.0,2006,04/15/2016 08:55:02 AM,41.7661631,-87.662637731,""(41.7661631, -87.662637731)"""
58,"59,4673706,HM274741,04/03/2006 10:00:00 PM,008XX W 66TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,False,723,7.0,16.0,68.0,26,1171666.0,1861083.0,2006,04/15/2016 08:55:02 AM,41.774268989,-87.646254049,""(41.774268989, -87.646254049)"""
59,"60,4673710,HM202472,02/26/2006 04:37:05 PM,034XX N HALSTED ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2331,19.0,44.0,6.0,18,1170308.0,1923271.0,2006,04/15/2016 08:55:02 AM,41.944947517,-87.64941627,""(41.944947517, -87.64941627)"""
60,"61,4673712,HM275008,04/05/2006 04:00:00 PM,020XX N FREMONT ST,0810,THEFT,OVER $500,STREET,False,False,1812,18.0,43.0,7.0,06,1169965.0,1913713.0,2006,04/15/2016 08:55:02 AM,41.918727429,-87.650956601,""(41.918727429, -87.650956601)"""
61,"62,4673713,HM203888,02/27/2006 01:41:15 PM,047XX S WESTERN AVE,2090,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,True,False,911,9.0,12.0,58.0,18,1161164.0,1873304.0,2006,04/15/2016 08:55:02 AM,41.808028819,-87.684414463,""(41.808028819, -87.684414463)"""
62,"63,4673716,HM263445,03/30/2006 11:05:00 AM,068XX S STEWART AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,""SCHOOL, PUBLIC, BUILDING"",False,False,722,7.0,6.0,68.0,08B,1174651.0,1859743.0,2006,04/15/2016 08:55:02 AM,41.770525914,-87.635351487,""(41.770525914, -87.635351487)"""
63,"64,4673717,HM274247,04/05/2006 08:48:13 PM,042XX W THOMAS ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,False,1111,11.0,37.0,23.0,04B,1147978.0,1906999.0,2006,04/15/2016 08:55:02 AM,41.9007552,-87.7319123,""(41.9007552, -87.7319123)"""
64,"65,4673718,HM187194,02/17/2006 10:24:43 PM,066XX S CAMPBELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,True,False,832,8.0,15.0,66.0,18,1160853.0,1860499.0,2006,04/15/2016 08:55:02 AM,41.772896632,-87.685908815,""(41.772896632, -87.685908815)"""
65,"66,4673719,HM163908,02/04/2006 11:50:00 PM,007XX N LAVERGNE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1531,15.0,28.0,25.0,18,1142884.0,1904624.0,2006,04/15/2016 08:55:02 AM,41.894334398,-87.750682353,""(41.894334398, -87.750682353)"""
66,"67,4673720,HM203894,02/27/2006 01:45:00 PM,034XX W WILSON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,""SCHOOL, PUBLIC, BUILDING"",True,False,1723,17.0,33.0,14.0,18,1152455.0,1930350.0,2006,04/15/2016 08:55:02 AM,41.964744922,-87.714849143,""(41.964744922, -87.714849143)"""
67,"68,4673721,HM274491,04/02/2006 12:30:00 PM,074XX S CHAPPEL AVE,3960,INTIMIDATION,INTIMIDATION,APARTMENT,False,False,333,3.0,5.0,43.0,26,1191171.0,1855946.0,2006,04/15/2016 08:55:02 AM,41.759722788,-87.574919245,""(41.759722788, -87.574919245)"""
68,"69,4673723,HM274686,04/06/2006 01:00:00 AM,078XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,414,4.0,7.0,43.0,14,1192563.0,1853313.0,2006,04/15/2016 08:55:02 AM,41.752463832,-87.569903305,""(41.752463832, -87.569903305)"""
69,"70,4673726,HM263464,03/05/2006 09:00:00 AM,017XX W 64TH ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,725,7.0,15.0,67.0,06,1165671.0,1862250.0,2006,04/15/2016 08:55:02 AM,41.777600719,-87.668197571,""(41.777600719, -87.668197571)"""
70,"71,4673727,HM275199,04/04/2006 12:00:00 AM,115XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,False,524,5.0,34.0,53.0,14,1175037.0,1828341.0,2006,04/15/2016 08:55:02 AM,41.684346,-87.634870573,""(41.684346, -87.634870573)"""
71,"72,4673729,HM163918,02/05/2006 12:17:00 AM,013XX S HOMAN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1021,10.0,24.0,29.0,18,1153917.0,1893490.0,2006,04/15/2016 08:55:02 AM,41.8635688,-87.710457968,""(41.8635688, -87.710457968)"""
72,"73,4784468,HM394400,06/02/2006 04:00:00 PM,046XX W 49TH ST,0810,THEFT,OVER $500,OTHER,False,False,815,8.0,23.0,56.0,06,,,2006,08/17/2015 03:03:40 PM,,,"
73,"74,4673730,HM272953,02/07/2006 10:00:00 AM,030XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2112,1.0,2.0,35.0,14,1179306.0,1885032.0,2006,04/15/2016 08:55:02 AM,41.839816207,-87.617516172,""(41.839816207, -87.617516172)"""
74,"75,4673731,HM203954,02/27/2006 02:42:00 PM,0000X N LATROBE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1522,15.0,28.0,25.0,18,1141381.0,1899907.0,2006,04/15/2016 08:55:02 AM,41.881418247,-87.756318983,""(41.881418247, -87.756318983)"""
75,"76,4673733,HM187197,02/17/2006 10:26:00 PM,086XX S BURNHAM AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,423,4.0,7.0,46.0,18,1196319.0,1848149.0,2006,04/15/2016 08:55:02 AM,41.738201136,-87.556310325,""(41.738201136, -87.556310325)"""
76,"77,4673734,HM274609,04/06/2006 04:40:00 AM,061XX S VERNON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,313,3.0,20.0,42.0,08A,1180307.0,1864332.0,2006,04/15/2016 08:55:02 AM,41.782990756,-87.614478366,""(41.782990756, -87.614478366)"""
77,"78,4673735,HM275200,04/02/2006 10:00:00 AM,039XX N PINE GROVE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2323,19.0,46.0,6.0,06,1170697.0,1926312.0,2006,04/15/2016 08:55:02 AM,41.953283604,-87.647897082,""(41.953283604, -87.647897082)"""
78,"79,4673737,HM272400,04/04/2006 10:48:23 PM,080XX S ADA ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,False,False,612,6.0,21.0,71.0,26,1168726.0,1851460.0,2006,04/15/2016 08:55:02 AM,41.747926162,-87.657308777,""(41.747926162, -87.657308777)"""
79,"80,4673738,HM274813,03/03/2006 12:00:00 PM,002XX W MADISON ST,0890,THEFT,FROM BUILDING,""SCHOOL, PRIVATE, BUILDING"",False,False,113,1.0,42.0,32.0,06,1174636.0,1900346.0,2006,04/15/2016 08:55:02 AM,41.881944424,-87.634195294,""(41.881944424, -87.634195294)"""
80,"81,4673739,HM163936,02/04/2006 11:40:00 PM,001XX N CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1532,15.0,28.0,25.0,18,1144352.0,1900706.0,2006,04/15/2016 08:55:02 AM,41.883555466,-87.745389366,""(41.883555466, -87.745389366)"""
81,"82,4673740,HM263570,03/31/2006 11:38:00 AM,070XX S PRINCETON AVE,0460,BATTERY,SIMPLE,""SCHOOL, PUBLIC, BUILDING"",False,False,731,7.0,6.0,69.0,08B,1175510.0,1858310.0,2006,04/15/2016 08:55:02 AM,41.766574426,-87.632245564,""(41.766574426, -87.632245564)"""
82,"83,4673741,HM274486,04/06/2006 12:43:54 AM,005XX E 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,313,3.0,20.0,42.0,14,1180766.0,1863351.0,2006,04/15/2016 08:55:02 AM,41.780288256,-87.61282568,""(41.780288256, -87.61282568)"""
83,"84,4673744,HM275098,04/05/2006 08:00:00 PM,017XX N DAMEN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1434,14.0,32.0,24.0,06,1162755.0,1911413.0,2006,04/15/2016 08:55:02 AM,41.912570441,-87.677511373,""(41.912570441, -87.677511373)"""
84,"85,4673746,HM274733,04/05/2006 09:00:00 PM,078XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,1197744.0,1854151.0,2006,04/15/2016 08:55:02 AM,41.754635641,-87.55088962,""(41.754635641, -87.55088962)"""
85,"86,4673748,HM270567,04/04/2006 04:17:02 AM,022XX E 68TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,True,False,331,3.0,5.0,43.0,14,1192228.0,1860315.0,2006,04/15/2016 08:55:02 AM,41.771686024,-87.570903489,""(41.771686024, -87.570903489)"""
